106.18,115.80,150.00,150.00,150.00,0.00,0.00
150.00,141.30,130.94,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
125.84,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
84.43,92.04,150.00,150.00,150.00,-1.00,0.00
112.65,93.59,109.86,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,4.00,0.00
113.14,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
66.37,81.77,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
104.67,144.18,150.00,150.00,150.00,0.00,0.00
72.23,60.06,70.32,139.06,150.00,0.00,1.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
67.71,117.25,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,4.00,0.00
96.07,132.29,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
107.54,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
87.44,120.35,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,3.00,0.00
132.66,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
78.80,108.39,150.00,150.00,150.00,-4.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,5.00,0.00
125.94,150.00,150.00,150.00,150.00,2.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
103.92,128.03,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,-3.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-4.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
104.03,114.75,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,-3.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
87.68,109.78,150.00,150.00,131.09,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
81.72,118.90,150.00,150.00,103.23,-3.00,0.00
150.00,150.00,132.55,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
150.00,150.00,136.46,150.00,150.00,0.00,0.00
134.01,150.00,150.00,90.54,150.00,0.00,0.00
150.00,134.85,93.08,150.00,150.00,2.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,97.03,125.82,150.00,1.00,1.00
150.00,150.00,91.13,44.52,150.00,0.00,1.00
148.61,150.00,150.00,64.13,48.67,-2.00,1.00
144.49,150.00,150.00,150.00,150.00,0.00,0.00
148.24,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,136.26,114.57,136.26,150.00,-1.00,0.00
122.23,131.92,134.78,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,104.31,105.91,150.00,150.00,-2.00,0.00
99.80,98.64,94.18,129.55,150.00,1.00,0.00
150.00,139.27,126.09,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
82.33,78.25,106.85,150.00,150.00,-1.00,0.00
110.66,89.87,103.22,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
77.70,61.37,52.12,62.23,129.30,-2.00,1.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
68.67,55.85,63.98,120.27,150.00,0.00,1.00
150.00,150.00,150.00,150.00,150.00,-3.00,0.00
55.27,59.29,97.53,150.00,150.00,0.00,1.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,3.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,136.38,114.67,136.38,150.00,0.00,0.00
150.00,137.55,128.13,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,-5.00,0.00
150.00,150.00,150.00,150.00,150.00,3.00,0.00
150.00,119.01,100.09,118.98,150.00,0.00,0.00
150.00,94.33,87.88,117.04,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,87.38,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,82.04,69.09,82.02,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
77.65,37.77,31.96,37.76,76.52,0.00,1.00
150.00,150.00,150.00,85.08,71.11,-1.00,0.00
83.23,50.71,47.30,62.73,150.00,-1.00,1.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
150.00,141.66,119.10,141.66,150.00,-2.00,0.00
150.00,150.00,90.20,56.62,53.72,3.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
123.54,107.61,132.72,150.00,150.00,0.00,0.00
132.41,150.00,150.00,78.75,47.44,3.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-3.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
94.73,82.58,101.74,150.00,150.00,-2.00,0.00
150.00,116.14,150.00,150.00,109.49,2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,136.06,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
60.17,67.08,118.94,150.00,150.00,-3.00,0.00
150.00,83.87,93.80,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
128.53,102.95,116.84,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
62.09,116.59,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
78.35,71.30,92.14,121.66,150.00,1.00,1.00
46.99,37.88,42.84,71.55,105.32,1.00,1.00
150.00,134.55,112.09,150.00,150.00,-2.00,0.00
66.27,124.13,120.07,150.00,150.00,0.00,0.00
150.00,150.00,119.36,139.81,150.00,-3.00,0.00
150.00,131.49,110.52,131.36,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
102.75,75.71,150.00,150.00,150.00,-1.00,1.00
47.26,40.10,150.00,150.00,150.00,0.00,1.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
75.29,44.89,40.26,50.81,124.33,-3.00,1.00
62.73,68.14,150.00,150.00,150.00,0.00,0.00
117.45,150.00,150.00,98.70,79.73,2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,106.06,63.79,2.00,0.00
41.90,45.43,150.00,150.00,150.00,-3.00,0.00
91.29,138.56,150.00,150.00,88.52,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,133.51,-2.00,0.00
37.80,150.00,150.00,150.00,150.00,1.00,0.00
101.85,150.00,150.00,118.29,79.70,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,127.56,150.00,150.00,92.12,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,125.20,70.89,63.72,2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
95.78,150.00,150.00,134.72,84.33,-3.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
150.00,150.00,150.00,81.93,55.26,3.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,105.90,69.09,67.12,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
129.84,150.00,150.00,150.00,99.22,-2.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,146.20,150.00,-1.00,0.00
150.00,150.00,68.64,44.87,43.55,5.00,0.00
150.00,150.00,150.00,150.00,150.00,4.00,0.00
150.00,148.43,118.24,133.62,79.37,2.00,0.00
150.00,150.00,136.29,149.85,150.00,0.00,0.00
150.00,150.00,127.20,112.14,140.15,3.00,0.00
125.06,150.00,150.00,150.00,56.27,5.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
150.00,150.00,94.02,83.31,104.51,0.00,0.00
150.00,124.27,95.91,105.36,150.00,1.00,0.00
150.00,150.00,150.00,101.06,87.59,4.00,0.00
150.00,150.00,104.14,124.69,150.00,2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,99.75,55.17,49.02,61.37,2.00,1.00
150.00,150.00,150.00,150.00,124.51,1.00,0.00
150.00,150.00,81.70,74.99,97.93,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-3.00,0.00
150.00,89.51,59.15,57.89,82.06,1.00,1.00
101.58,150.00,150.00,134.84,150.00,1.00,0.00
150.00,150.00,44.86,41.28,53.72,-1.00,1.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
88.97,113.50,150.00,150.00,144.24,0.00,0.00
150.00,133.58,112.35,133.65,150.00,4.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
79.38,101.22,150.00,150.00,113.67,3.00,0.00
74.84,150.00,150.00,138.45,108.47,2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,140.06,2.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
66.91,58.13,71.14,150.00,150.00,0.00,1.00
58.65,84.53,150.00,150.00,127.04,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,145.59,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,131.30,150.00,150.00,136.82,2.00,0.00
53.12,78.09,150.00,150.00,133.27,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-3.00,0.00
148.01,108.18,113.84,150.00,150.00,-4.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,121.57,150.00,150.00,4.00,0.00
47.16,150.00,150.00,150.00,140.07,0.00,0.00
150.00,150.00,150.00,150.00,150.00,3.00,0.00
83.27,101.58,150.00,150.00,114.87,-4.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
80.57,132.97,150.00,150.00,98.67,4.00,0.00
150.00,150.00,150.00,150.00,147.05,0.00,0.00
148.07,150.00,150.00,150.00,150.00,2.00,0.00
140.32,150.00,150.00,92.77,150.00,-4.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
137.87,127.92,150.00,150.00,150.00,2.00,0.00
150.00,73.52,143.22,150.00,150.00,2.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,1.00
150.00,64.06,30.49,150.00,150.00,3.00,1.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,132.01,110.94,150.00,150.00,-1.00,0.00
150.00,150.00,142.90,123.21,135.24,-2.00,0.00
150.00,150.00,150.00,136.24,137.13,-2.00,0.00
150.00,150.00,150.00,148.69,139.25,5.00,0.00
144.18,100.38,150.00,150.00,150.00,3.00,0.00
150.00,62.64,57.10,73.79,150.00,-1.00,1.00
150.00,114.29,87.86,96.14,119.04,1.00,0.00
150.00,150.00,119.56,124.40,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
150.00,120.53,74.98,70.88,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,97.61,88.81,114.92,2.00,0.00
150.00,80.16,52.45,50.99,71.50,0.00,1.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,63.26,39.71,37.61,150.00,-2.00,1.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,150.00,93.72,63.75,63.58,5.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,128.72,150.00,0.00,0.00
150.00,135.33,113.79,135.33,150.00,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,80.60,4.00,0.00
150.00,150.00,150.00,150.00,150.00,2.00,0.00
150.00,150.00,150.00,102.27,101.61,0.00,0.00
148.73,103.36,104.82,150.00,150.00,2.00,0.00
150.00,150.00,150.00,150.00,150.00,-2.00,0.00
141.30,150.00,150.00,150.00,150.00,-3.00,0.00
150.00,150.00,150.00,150.00,150.00,5.00,0.00
150.00,150.00,111.43,75.26,74.77,0.00,0.00
150.00,93.44,71.12,77.08,129.37,0.00,1.00
125.48,45.45,34.84,37.70,62.86,1.00,1.00
131.43,150.00,150.00,150.00,150.00,2.00,0.00
150.00,150.00,70.84,48.03,47.73,0.00,1.00
150.00,147.55,137.99,150.00,150.00,1.00,0.00
150.00,150.00,150.00,150.00,150.00,-4.00,0.00
150.00,135.52,113.95,150.00,150.00,0.00,0.00
120.32,110.20,138.07,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,116.40,96.35,112.71,150.00,0.00,0.00
150.00,150.00,150.00,150.00,131.25,1.00,0.00
150.00,117.90,99.26,150.00,150.00,0.00,0.00
91.35,80.84,101.26,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,150.00,1.00,0.00
150.00,67.59,56.10,65.53,128.86,1.00,1.00
150.00,143.81,150.00,150.00,137.45,-2.00,0.00
150.00,80.92,68.22,150.00,150.00,-1.00,1.00
52.99,33.93,32.47,150.00,150.00,-3.00,1.00
114.80,150.00,150.00,140.16,117.04,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,135.67,150.00,150.00,150.00,-3.00,0.00
150.00,150.00,150.00,150.00,150.00,3.00,0.00
150.00,134.14,112.79,134.14,150.00,1.00,0.00
126.94,150.00,150.00,105.33,99.52,1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,107.01,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,103.80,102.05,146.22,2.00,0.00
124.62,150.00,150.00,94.62,79.14,1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,114.36,94.24,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,103.98,76.05,79.92,0.00,0.00
118.76,150.00,150.00,94.87,69.09,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,97.44,80.32,0.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,67.56,49.63,52.16,0.00,1.00
129.23,150.00,150.00,82.92,60.48,0.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,150.00,150.00,79.38,65.49,3.00,0.00
150.00,150.00,150.00,150.00,150.00,-1.00,0.00
150.00,132.43,150.00,150.00,150.00,4.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,78.70,0.00,0.00
139.75,150.00,150.00,70.92,51.80,-3.00,1.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
76.01,150.00,150.00,137.37,107.55,-1.00,0.00
150.00,150.00,150.00,150.00,150.00,0.00,0.00
150.00,150.00,150.00,150.00,88.71,0.00,0.00
150.00,133.01,111.87,133.05,150.00,0.00,0.00
150.00,150.00,150.00,150.00,123.72,0.00,0.00
122.06,150.00,150.00,103.62,94.01,0.00,0.00
150.00,150.00,150.00,150.00,137.02,3.00,0.00
